CandidateID,FirstName,LastName,DepartmentID,JobRoleID,ApplicationDate,RecruitmentSource,Stage
CAN004568,Daniel,Abiola,DEP002,JR016,2020-05-08,Company Website,Hired
CAN004569,Philip,Ojo,DEP006,JR047,2022-08-19,Referral,Applied
CAN004570,Hope,Obasanjo,DEP009,JR066,2023-12-20,LinkedIn,Offered
CAN004571,Gloria,Oshodi,DEP002,JR012,2024-08-01,NIL,Hired
CAN004572,Peter,Balogun,DEP006,JR044,2019-07-02,Referral,Shortlisted
CAN004573,Joseph,Abiola,DEP015,JR106,2024-06-24,Job Portal,Shortlisted
CAN004574,Cornelius,Akinwale,DEP011,JR078,2023-07-12,LinkedIn,Interviewed
CAN004575,Comfort,Uche,DEP015,JR104,2023-01-19,LinkedIn,Offer
CAN004576,Juliet,Eze,DEP010,JR072,2023-06-10,Job Portal,Offered
CAN004577,Cornelius,Okonkwo,DEP007,JR053,2023-09-07,Campus Recruitment,Hired
CAN004578,,Uche,DEP014,JR100,2022-01-07,Referral,Hired
CAN004579,Simon,Ekwueme,DEP003,JR023,2024-07-07,LinkedIn,Shortlisted
CAN004580,Daniel,Nnamani,DEP005,JR035,2023-12-22,Job Portal,Interviewed
CAN004581,,Ogunleye,DEP006,JR045,2020-10-12,Referral ,Rejected
CAN004582,Victoria,Olawale,DEP009,JR068,2020-02-16,Campus Recruitment,Interviewed
CAN004583,Victoria,Obasanjo,DEP007,JR053,2024-12-09,Job Portal,Hired
CAN004584,Juliet,Okonkwo,DEP005,JR040,2023-05-12,LinkedIn,Hired
CAN004585,Emmanuel,Adetokunbo,DEP006,JR048,2020-03-23,LinkedIn,Hired
CAN004586,Sarah,,DEP006,JR044,2022-06-23,Referral,Interviewed
CAN004587,Stephen,Nnamani,DEP012,JR088,2023-01-18,Company Website,Shortlisted
CAN004588,Joy,Ekwueme,DEP013,JR093,2020-01-08,Job Portal,Hired
CAN004589,Peace,Balogun,DEP006,JR044,2024-12-03,Campus Recruitment,Rejected
CAN004590,Sarah,Chukwu,DEP013,JR092,2023-11-21,Job Portal,Offered
CAN004591,Cornelius,,DEP012,JR088,2020-06-28,Company Website,Offered
CAN004592,Cornelius,Ogunleye,DEP005,JR038,2019-08-07,Company Website,Offered
CAN004593,Angela,Ekwueme,DEP014,JR097,2023-03-13,LinkedIn,Rejected
CAN004594,Comfort,Adetokunbo,DEP005,JR039,2019-10-09,Job Portal,Interviewed
CAN004595,Peace,Adetokunbo,DEP007,JR053,2024-05-13,Campus Recruitment,Interviewed
CAN004596,Joseph,Ibrahim,DEP007,JR052,2025-04-23,Company Website,Hired
CAN004597,Nathaniel,Akinwale,DEP007,JR051,2022-08-01,Campus Recruitment,Hired
CAN004598,Peace,Eze,DEP004,JR028,2025-06-24,Job Portal,Applied
CAN004599,Angela,Akinwale,DEP004,JR030,2024-10-11,Referral,Shortlisted
CAN004600,Gabriel,Obasanjo,DEP005,JR040,2020-05-27,Referral,Offer
CAN004601,Joshua,Adetokunbo,DEP011,JR079,2025-09-10,Job Portal,Rejected
CAN004602,Sarah,Ojo,DEP006,JR049,2021-06-06,Company Website,Rejected
CAN004603,Mark,Ibrahim,DEP012,JR082,2024-07-28,Company Website,Interviewed
CAN004604,Nathaniel,Oshodi,DEP014,JR096,2021-06-03,Referral,Rejected
CAN004605,Mary,Adeyemi,DEP007,JR053,2023-06-26,LinkedIn,Applied
CAN004606,Faith,Obasanjo,DEP002,JR016,2023-07-03,Referral,Rejected
CAN004607,Joseph,Okonkwo,DEP012,JR086,2021-07-15,Campus Recruitment,Interviewed
CAN004608,Patience,Ojo,DEP007,JR051,2025-05-12,Referral,Shortlisted
CAN004609,Paul,Uche,DEP005,JR035,2020-02-03,Company Website,Offered
CAN004610,Ruth,Olawale,DEP014,JR095,2024-07-15,Job Portal,Applied
CAN004611,Daniel,Ekwueme,DEP003,JR022,2023-03-03,Job Portal,Offered
CAN004612,Joseph,Nnamani,DEP004,JR032,2025-09-26,Company Website,Shortlisted
CAN004613,Gloria,Ekwueme,DEP011,JR077,2025-11-20,LinkedIn,Applied
CAN004614,Cornelius,Adetokunbo,DEP007,JR056,2021-06-02,Company Website,Applied
CAN004615,Juliet,Adeyemi,DEP002,JR012,2019-06-28,Referral,Shortlisted
CAN004616,Joshua,Adeyemi,DEP007,JR051,2020-03-18,Company Website,Applied
CAN004617,Grace,Adeyemi,DEP004,JR032,2024-07-16,Job Portal,Offered
CAN004618,Deborah,Nnamani,DEP013,JR094,2025-11-23,Company Website,Applied
CAN004619,Hope,Obi,DEP010,JR073,2025-10-22,Campus Recruitment,Hired
CAN004620,Gloria,Abiola,DEP006,JR046,2021-05-21,Company Website,Interviewed
CAN004621,Peter,Chukwu,DEP006,JR044,2021-07-07,Campus Recruitment,Rejected
CAN004622,Grace,Ekwueme,DEP011,JR079,2019-05-02,Referral,Rejected
CAN004623,Sarah,Adetokunbo,DEP011,JR075,2023-06-24,Campus Recruitment,Rejected
CAN004624,Sarah,Ibrahim,DEP012,JR087,2024-12-19,Company Website,Rejected
CAN004625,Stephen,Adetokunbo,DEP001,JR007,2019-12-25,Job Portal,Hired
CAN004626,Stephen,Ibrahim,DEP005,JR038,2022-03-10,Campus Recruitment,Hired
CAN004627,Peter,Oyekan,DEP011,JR079,2024-02-15,Job Portal,Applied
CAN004628,Victoria,Ekwueme,DEP005,JR036,2025-02-01,LinkedIn,Offered
CAN004629,Samuel,Okafor,DEP004,JR034,2021-07-11,Job Portal,Shortlisted
CAN004630,Gabriel,Obasanjo,DEP004,JR029,2025-07-17,LinkedIn,Offered
CAN004631,Samuel,Oyekan,DEP003,JR021,2025-12-06,Campus Recruitment,Applied
CAN004632,Simon,Adeyemi,DEP009,JR065,2020-01-19,Job Portal,Offered
CAN004633,Blessing,Okafor,DEP011,JR077,2021-02-07,Company Website,Hired
CAN004634,Gloria,Oshodi,DEP005,JR038,2021-12-23,Job Portal,Rejected
CAN004635,Sarah,Okonkwo,DEP007,JR054,2024-11-15,Referral,Hired
CAN004636,Gloria,Akinwale,DEP007,JR054,2023-10-01,LinkedIn,Hired
CAN004637,Joshua,Ibrahim,DEP007,JR055,2024-07-15,LinkedIn,Offered
CAN004638,Emmanuel,Obasanjo,DEP003,JR022,2021-07-05,Company Website,Offered
CAN004639,Joy,Olawale,DEP003,JR020,2022-07-07,Campus Recruitment,Hired
CAN004640,Gloria,Akinwale,DEP008,JR059,2024-06-20,Referral,Applied
CAN004641,Deborah,Obasanjo,DEP008,JR062,2025-02-17,LinkedIn,Rejected
CAN004642,Comfort,Okonkwo,DEP001,JR005,2021-11-22,Referral,Applied
CAN004643,Peace,Okafor,DEP013,JR091,2024-09-24,Walk In,Applied
CAN004644,Andrew,Uche,DEP008,JR058,2019-10-18,Job Portal,Hired
CAN004645,Grace,Obi,DEP006,JR042,2020-06-13,Job Portal,Offered
CAN004646,Peace,Obasanjo,DEP007,JR054,2025-10-17,Referral,Interviewed
CAN004647,Faith,Abiola,DEP013,JR093,2019-05-16,LinkedIn,Rejected
CAN004648,Benjamin,Akinwale,DEP003,JR023,2021-08-18,Job Portal,Applied
CAN004649,Stephen,Nnamani,DEP012,JR085,2022-03-07,Campus Recruitment,Interviewed
CAN004650,Philip,Okafor,DEP013,JR089,2022-11-01,Campus Recruitment,Rejected
CAN004651,Grace,Oshodi,DEP002,JR011,2025-03-08,Company Website,Rejected
CAN004652,Joy,Okonkwo,DEP014,JR096,2023-10-08,LinkedIn,Rejected
CAN004653,Philip,Okafor,DEP009,JR067,2020-01-02,Company Website,Applied
CAN004654,Michael,Ojo,DEP008,JR063,2021-01-08,Company Website,Shortlisted
CAN004655,Angela,Nnamani,DEP007,JR055,2022-03-19,Campus Recruitment,Rejected
CAN004656,Michael,Adetokunbo,DEP003,JR019,2021-04-23,Company Website,Applied
CAN004657,Philip,Nnamani,DEP006,JR046,2021-07-06,Company Website,Interviewed
CAN004658,Gloria,Obi,DEP009,JR068,2025-12-23,Campus Recruitment,Hired
CAN004659,Ruth,,DEP006,JR045,2024-03-11,LinkedIn,Hired
CAN004660,Gloria,Oyekan,DEP008,JR060,2025-04-21,Campus Recruitment,Hired
CAN004661,Cornelius,Nnamani,DEP004,JR034,2020-07-22,Company Website,Interviewed
CAN004662,Juliet,Oyekan,DEP001,JR001,2022-05-12,Campus Recruitment,Hired
CAN004663,Angela,Obasanjo,DEP011,JR079,2023-06-18,Campus Recruitment,Hired
CAN004664,Daniel,Balogun,DEP011,JR080,2025-07-07,Job Portal,Hired
CAN004665,Nathaniel,Nnamani,DEP011,JR074,2025-06-07,Referral,Applied
CAN004666,Gloria,Obasanjo,DEP005,JR036,2020-01-21,LinkedIn,Applied
CAN004667,Cornelius,Ojo,DEP004,JR028,2022-06-19,Referral,Shortlisted
CAN004668,Philip,Oshodi,DEP004,JR032,2020-03-09,Campus Recruitment,Offered
CAN004669,Simon,Okonkwo,DEP003,JR023,2021-09-12,Campus Recruitment,Offered
CAN004670,Joy,Adeyemi,DEP013,JR092,2020-12-25,LinkedIn,Rejected
CAN004671,Comfort,Obasanjo,DEP010,JR070,2019-09-03,LinkedIn,Hired
CAN004672,Charity,Uche,DEP006,JR048,2021-06-18,Company Website,Shortlisted
CAN004673,Esther,Ogunleye,DEP007,JR057,2025-04-10,Referral,Hired
CAN004674,Comfort,Olawale,DEP015,JR106,2020-12-22,Company Website,Rejected
CAN004675,Mary,Abiola,DEP007,JR055,2024-11-02,LinkedIn,Rejected
CAN004676,James,Olawale,DEP002,JR012,2020-10-22,Company Website,Shortlisted
CAN004677,Sarah,Oyekan,DEP012,JR088,2023-08-21,LinkedIn,Rejected
CAN004678,Mark,Chukwu,DEP013,JR093,2021-10-06,Job Portal,Rejected
CAN004679,Gabriel,Okonkwo,DEP004,JR034,2025-02-18,Company Website,Interviewed
CAN004680,Patience,Obi,DEP013,JR089,2025-05-27,Company Website,Interviewed
CAN004681,Samuel,Akinwale,DEP006,JR043,2024-03-06,Company Website,Interviewed
CAN004682,Blessing,Eze,DEP013,JR093,2019-08-24,LinkedIn,Offered
CAN004683,Esther,Akinwale,DEP010,JR072,2021-02-22,LinkedIn,Applied
CAN004684,Ruth,Eze,DEP013,JR089,2019-09-23,Company Website,Offered
CAN004685,Emmanuel,Balogun,DEP005,JR038,2025-06-24,LinkedIn,Applied
CAN004686,,Abiola,DEP012,JR082,2019-05-14,LinkedIn,Interviewed
CAN004687,Gabriel,Okonkwo,DEP005,JR040,2025-11-06,LinkedIn,Applied
CAN004688,Michael,Eze,DEP001,JR006,2022-08-12,Job Portal,Interviewed
CAN004689,Mark,Okafor,DEP005,JR037,2023-10-13,Company Website,Interviewed
CAN004690,Benjamin,Chukwu,DEP010,JR071,2021-11-01,LinkedIn,Shortlisted
CAN004691,Victoria,Abiola,DEP014,JR096,2025-06-16,LinkedIn,Hired
CAN004692,Simon,Uche,DEP006,JR049,2019-03-07,Company Website,Interviewed
CAN004693,Michael,Nnamani,DEP004,JR032,2024-05-23,Campus Recruitment,Offered
CAN004694,Elizabeth,Ekwueme,DEP013,JR093,2023-06-02,Company Website,Applied
CAN004695,Mark,Nnamani,DEP003,JR020,2023-12-19,LinkedIn,Interviewed
CAN004696,Victoria,Balogun,DEP015,JR104,2025-07-01,Campus Recruitment,Interviewed
CAN004697,John,,DEP001,JR002,2024-06-27,Company Website,Offered
CAN004698,Gloria,Okonkwo,DEP015,JR105,2022-07-05,Campus Recruitment,Shortlisted
CAN004699,Peter,Ibrahim,DEP010,JR071,2021-12-26,Company Website,Applied
CAN004700,Patience,Chukwu,DEP003,JR019,2024-06-15,Job Portal,Interviewed
CAN004701,Patience,Ogunleye,DEP005,JR035,2024-06-14,LinkedIn,Rejected
CAN004702,Sarah,Nnamani,DEP010,JR073,2019-06-26,Campus Recruitment,Shortlisted
CAN004703,Patience,Balogun,DEP009,JR064,2022-01-25,LinkedIn,Shortlisted
CAN004704,Stephen,Abiola,DEP007,JR056,2022-06-21,Job Portal,Applied
CAN004705,Stephen,Nnamani,DEP006,JR047,2022-03-07,Campus Recruitment,Applied
CAN004706,Benjamin,Akinwale,DEP007,JR050,2025-05-13,Company Website,Shortlisted
CAN004707,Ruth,Uche,DEP004,JR026,2022-09-03,LinkedIn,Hired
CAN004708,Peace,Obi,DEP010,JR070,2024-03-03,LinkedIn,Interviewed
CAN004709,Andrew,Oyekan,DEP005,JR039,2021-02-03,Job Portal,Interviewed
CAN004710,Nathaniel,Balogun,DEP001,JR002,2023-02-17,LinkedIn,Hired
CAN004711,Philip,Nnamani,DEP001,JR002,2022-12-25,Job Portal,Offered
CAN004712,Esther,Okonkwo,DEP002,JR012,2020-05-05,Referral,Rejected
CAN004713,Joseph,Nnamani,DEP003,JR021,2025-02-10,Referral,Applied
CAN004714,Stephen,Adetokunbo,DEP002,JR014,2021-05-11,Job Portal,Offered
CAN004715,Emmanuel,Adeyemi,DEP009,JR068,2019-01-15,Job Portal,Interviewed
CAN004716,John,Ekwueme,DEP004,JR029,2020-06-06,Company Website,Rejected
CAN004717,Philip,Ekwueme,DEP005,JR041,2019-11-03,Campus Recruitment,Applied
CAN004718,John,Ekwueme,DEP003,JR022,2024-01-02,Company Website,Interviewed
CAN004719,Gloria,Nnamani,DEP013,JR091,2025-09-12,Campus Recruitment,Rejected
CAN004720,Sarah,Okonkwo,DEP003,JR020,2024-11-11,Referral,Applied
CAN004721,Charity,Nnamani,DEP003,JR022,2019-07-27,Company Website,Applied
CAN004722,Daniel,Oyekan,DEP005,JR041,2020-06-20,Job Portal,Shortlisted
CAN004723,Ruth,Okafor,DEP009,JR064,2021-01-16,Job Portal,Applied
CAN004724,Joy,Eze,DEP011,JR077,2020-03-22,Company Website,Interviewed
CAN004725,Ruth,Eze,DEP002,JR011,2021-09-21,Referral,Shortlisted
CAN004726,Benjamin,Okonkwo,DEP010,JR073,2024-09-19,Company Website,Rejected
CAN004727,Charity,Abiola,DEP015,JR103,2020-02-19,Company Website,Hired
CAN004728,David,Olawale,DEP005,JR037,2024-11-08,Campus Recruitment,Offered
CAN004729,Nathaniel,Oyekan,DEP011,JR079,2023-02-26,Campus Recruitment,Applied
CAN004730,Agnes,Akinwale,DEP011,JR076,2021-02-02,LinkedIn,Hired
CAN004731,Agnes,Abiola,DEP006,JR045,2025-01-24,Referral,Hired
CAN004732,Esther,Obasanjo,DEP002,JR011,2019-05-28,Referral,Rejected
CAN004733,Peter,Abiola,DEP011,JR079,2025-01-21,Referral,Rejected
CAN004734,Grace,Okafor,DEP014,JR097,2024-03-02,LinkedIn,Hired
CAN004735,Paul,Ibrahim,DEP009,JR065,2025-03-02,LinkedIn,Applied
CAN004736,Juliet,Oyekan,DEP013,JR093,2025-02-08,Company Website,Interviewed
CAN004737,Joshua,Adeyemi,DEP008,JR063,2025-10-15,Referral,Shortlisted
CAN004738,Agnes,Obasanjo,DEP003,JR022,2020-03-08,Company Website,Applied
CAN004739,Simon,Okonkwo,DEP005,JR039,2024-05-21,Company Website,Hired
CAN004740,Grace,Ekwueme,DEP002,JR013,2021-05-10,Company Website,Applied
CAN004741,Faith,Abiola,DEP004,JR026,2021-08-19,Job Portal,Interviewed
CAN004742,Philip,Okonkwo,DEP008,JR063,2020-12-26,Campus Recruitment,Hired
CAN004743,Patience,Akinwale,DEP011,JR074,2021-10-21,LinkedIn,Offered
CAN004744,Mary,Akinwale,DEP014,JR095,2024-02-22,Referral,Rejected
CAN004745,Philip,Olawale,DEP010,JR071,2022-01-10,Referral,Offered
CAN004746,Mary,Ibrahim,DEP011,JR081,2021-01-10,Company Website,Applied
CAN004747,Deborah,Ekwueme,DEP010,JR073,2021-01-11,Company Website,Shortlisted
CAN004748,Faith,Adeyemi,DEP012,JR083,2020-12-07,Job Portal,Shortlisted
CAN004749,Juliet,Adetokunbo,DEP012,JR088,2021-06-02,LinkedIn,Applied
CAN004750,Elizabeth,Okonkwo,DEP006,JR046,2024-01-17,Company Website,Offered
CAN004751,Elizabeth,Ojo,DEP002,JR009,2022-12-10,LinkedIn,Rejected
CAN004752,Peace,Oshodi,DEP004,JR025,2024-10-01,Job Portal,Shortlisted
CAN004753,Mark,Nnamani,DEP013,JR090,2021-02-01,Campus Recruitment,Shortlisted
CAN004754,Paul,Adeyemi,DEP002,JR011,2020-06-17,Campus Recruitment,Applied
CAN004755,Mark,Abiola,DEP004,JR027,2022-07-06,LinkedIn,Applied
CAN004756,Juliet,Okonkwo,DEP008,JR062,2020-11-14,Company Website,Offered
CAN004757,Gabriel,Oshodi,DEP006,JR049,2019-05-09,linkedin,Shortlisted
CAN004758,Michael,Oyekan,DEP002,JR015,2021-03-20,LinkedIn,Shortlisted
CAN004759,Cornelius,Oshodi,DEP007,JR051,2021-03-24,Job Portal,Shortlisted
CAN004760,John,Obi,DEP012,JR086,2023-10-22,Referral,Shortlisted
CAN004761,Esther,Ogunleye,DEP007,JR057,2022-03-04,LinkedIn,Rejected
CAN004762,,Ibrahim,DEP008,JR060,2021-11-21,LinkedIn,Interviewed
CAN004763,Elizabeth,Obasanjo,DEP006,JR049,2021-07-04,Job Portal,Interviewed
CAN004764,Joshua,Adetokunbo,DEP011,JR074,2019-05-17,Referral,Offered
CAN004765,Benjamin,Obasanjo,DEP010,JR070,2021-06-05,Referral,Offered
CAN004766,Elizabeth,Obi,DEP011,JR075,2021-04-03,Job Portal,Hired
CAN004767,Paul,Okonkwo,DEP011,JR078,2022-03-20,Referral,Offered
CAN004768,Joseph,Okafor,DEP003,JR018,2025-04-17,Campus Recruitment,Applied
CAN004769,Peter,Olawale,DEP012,JR087,2019-02-16,Job Portal,Interviewed
CAN004770,Mark,Okafor,DEP012,JR086,2021-02-22,Company Website,Interviewed
CAN004771,Mark,Akinwale,DEP015,JR101,2021-05-25,Campus Recruitment,Offered
CAN004772,Stephen,Ekwueme,DEP013,JR094,2022-08-25,LinkedIn,Interviewed
CAN004773,Paul,Nnamani,DEP011,JR078,2021-07-12,Campus Recruitment,Offered
CAN004774,Sarah,Oshodi,DEP009,JR065,2019-02-26,Job Portal,Interviewed
CAN004775,Emmanuel,Uche,DEP004,JR026,2025-06-17,Job Portal,Interviewed
CAN004776,John,Ojo,DEP006,JR043,2025-01-20,Campus Recruitment,Shortlisted
CAN004777,Gloria,Balogun,DEP015,JR103,2019-03-23,Referral,Offered
CAN004778,Michael,Adeyemi,DEP012,JR083,2020-02-19,Referral,Offered
CAN004779,Esther,Eze,DEP015,JR102,2020-01-23,Company Website,Applied
CAN004780,Elizabeth,Ibrahim,DEP007,JR054,2023-07-19,Company Website,Offered
CAN004781,Joy,Oyekan,DEP007,JR055,2019-05-25,Referral,Hired
CAN004782,Charity,Ibrahim,DEP003,JR024,2021-04-12,LinkedIn,Offered
CAN004783,Simon,Akinwale,DEP008,JR061,2025-12-14,Company Website,Offered
CAN004784,,Balogun,DEP012,JR086,2021-12-13,Referral,Offered
CAN004785,Charity,Obasanjo,DEP013,JR091,2023-03-19,Referral,Offered
CAN004786,Paul,Oshodi,DEP011,JR076,2023-01-28,Job Portal,Shortlisted
CAN004787,Juliet,,DEP002,JR013,2024-03-14,Referral,Offered
CAN004788,Daniel,Ekwueme,DEP004,JR032,2019-07-03,LinkedIn,Applied
CAN004789,Paul,Olawale,DEP010,JR072,2020-04-13,LinkedIn,Shortlisted
CAN004790,Deborah,Obasanjo,DEP015,JR103,2022-09-10,Company Website,Applied
CAN004791,Ruth,Chukwu,DEP009,JR067,2020-05-07,Referral,Shortlisted
CAN004792,Samuel,Obi,DEP003,JR023,2023-03-27,Campus Recruitment,Offered
CAN004793,Samuel,Ojo,DEP013,JR094,2023-11-22,Job Portal,Hired
CAN004794,Juliet,Okafor,DEP003,JR019,2019-04-19,Job Portal,Hired
CAN004795,Michael,Uche,DEP011,JR074,2019-09-26,Job Portal,Shortlisted
CAN004796,Comfort,Nnamani,DEP008,JR059,2021-10-19,Job Portal,Offered
CAN004797,James,Okonkwo,DEP011,JR077,2024-01-04,Job Portal,Hired
CAN004798,Peter,Oyekan,DEP004,JR033,2022-04-03,Company Website,Shortlisted
CAN004799,Joseph,Chukwu,DEP005,JR036,2024-04-07,Company Website,Rejected
CAN004800,Patience,Okafor,DEP012,JR084,2023-06-18,Campus Recruitment,Hired
CAN004801,Victoria,Obi,DEP002,JR015,2023-03-21,Campus Recruitment,Rejected
CAN004802,Charity,Ekwueme,DEP015,JR103,2021-11-12,Campus Recruitment,Interviewed
CAN004803,Peace,Adetokunbo,DEP004,JR027,2022-09-20,Company Website,Shortlisted
CAN004804,Deborah,Obasanjo,DEP009,JR067,2025-01-11,LinkedIn,Rejected
CAN004805,Victoria,Okafor,DEP004,JR034,2021-12-04,Campus Recruitment,Hired
CAN004806,Joseph,Okafor,DEP015,JR102,2025-11-12,Company Website,Rejected
CAN004807,Charity,Okonkwo,DEP005,JR041,2022-09-13,Referral,Rejected
CAN004808,Emmanuel,Abiola,DEP010,JR069,2024-03-21,Company Website,Offered
CAN004809,,Ekwueme,DEP001,JR004,2023-08-15,Campus Recruitment,Applied
CAN004810,Juliet,Balogun,DEP006,JR045,2025-03-21,Campus Recruitment,Interviewed
CAN004811,Gloria,Oyekan,DEP002,JR016,2023-08-21,LinkedIn,Offered
CAN004812,Juliet,Balogun,DEP013,JR093,2022-01-05,Indeed,Applied
CAN004813,Peace,Okafor,DEP014,JR098,2019-01-08,Referral,Interviewed
CAN004814,Nathaniel,Oyekan,DEP002,JR013,2025-09-08,Referral,Shortlisted
CAN004815,Gabriel,Ibrahim,DEP012,JR085,2024-04-17,Job Portal,Rejected
CAN004816,Cornelius,Obasanjo,DEP004,JR029,2020-10-08,Campus Recruitment,Offered
CAN004817,Peace,Adeyemi,DEP003,JR019,2024-04-05,Job Portal,Applied
CAN004818,Peace,Okonkwo,DEP004,JR034,2022-11-09,Campus Recruitment,Interviewed
CAN004819,Grace,Nnamani,DEP009,JR064,2019-09-02,LinkedIn,Rejected
CAN004820,John,Olawale,DEP007,JR055,2022-01-22,Campus Recruitment,Applied
CAN004821,Mary,Obi,DEP014,JR098,2025-07-26,Company Website,Offered
CAN004822,John,Nnamani,DEP015,JR105,2022-09-17,Campus Recruitment,Offered
CAN004823,Peter,Oyekan,DEP006,JR043,2019-12-10,LinkedIn,Offered
CAN004824,Grace,Abiola,DEP006,JR049,2023-04-22,LinkedIn,Interviewed
CAN004825,Joy,Ekwueme,DEP004,JR034,2021-12-27,LinkedIn,Shortlisted
CAN004826,Juliet,Olawale,DEP006,JR044,2021-01-03,Referral,Rejected
CAN004827,Juliet,Ekwueme,DEP004,JR032,2024-06-16,Job Portal,Interviewed
CAN004828,David,Nnamani,DEP013,JR092,2025-08-13,Indeed,Offered
CAN004829,Angela,Ojo,DEP004,JR028,2020-11-11,Campus Recruitment,Applied
CAN004830,Sarah,Ibrahim,DEP012,JR087,2020-09-27,Job Portal,Applied
CAN004831,Mark,Ojo,DEP010,JR073,2021-08-02,Company Website,Interviewed
CAN004832,Mark,Ibrahim,DEP008,JR058,2021-07-11,Referral,Shortlisted
CAN004833,Emmanuel,Uche,DEP008,JR059,2023-05-15,Job Portal,Hired
CAN004834,Paul,Oyekan,DEP015,JR103,2022-03-20,Job Portal,Interviewed
CAN004835,Peter,Chukwu,DEP003,JR017,2023-04-18,Job Portal,Rejected
CAN004836,Emmanuel,Ogunleye,DEP008,JR063,2019-04-16,LinkedIn,Shortlisted
CAN004837,Gabriel,Balogun,DEP006,JR047,2024-12-11,Campus Recruitment,Rejected
CAN004838,Simon,Adeyemi,DEP004,JR033,2019-07-17,Referral,Shortlisted
CAN004839,Cornelius,Abiola,DEP010,JR073,2020-09-03,Referral,Applied
CAN004840,James,Olawale,DEP003,JR019,2025-03-07,Campus Recruitment,Shortlisted
CAN004841,Joshua,Obi,DEP008,JR060,2019-11-07,LinkedIn,Offered
CAN004842,Simon,Ekwueme,DEP004,JR029,2025-11-27,Company Website,Hired
CAN004843,Paul,Adetokunbo,DEP001,JR002,2021-02-14,Job Portal,Shortlisted
CAN004844,Victoria,Adetokunbo,DEP011,JR081,2024-03-24,Referral,Shortlisted
CAN004845,Samuel,Okonkwo,DEP002,JR009,2025-03-01,Referral,Offered
CAN004846,Benjamin,Akinwale,DEP013,JR091,2024-02-02,linkedin,Rejected
CAN004847,Ruth,Eze,DEP015,JR102,2019-03-17,Company Website,Shortlisted
CAN004848,Peter,Ojo,DEP012,JR087,2024-04-07,Referral,Interviewed
CAN004849,Daniel,,DEP014,JR100,2024-03-23,Company Website,Interviewed
CAN004850,Peter,Obi,DEP014,JR097,2020-02-03,Campus Recruitment,Interviewed
CAN004851,Hope,Abiola,DEP006,JR047,2020-10-15,Job Portal,Interviewed
CAN004852,Nathaniel,Obi,DEP015,JR103,2024-12-23,Company Website,Hired
CAN004853,Peace,Ekwueme,DEP002,JR012,2025-12-05,Company Website,Shortlisted
CAN004854,Deborah,Adetokunbo,DEP005,JR041,2024-03-10,Referral,Applied
CAN004855,Deborah,Ogunleye,DEP014,JR098,2024-06-08,LinkedIn,Shortlisted
CAN004856,Hope,Okafor,DEP009,JR064,2025-03-09,Job Portal,Interviewed
CAN004857,,Oshodi,DEP011,JR079,2019-01-14,NIL,Hired
CAN004858,Samuel,Ibrahim,DEP011,JR074,2024-02-12,Company Website,Offered
CAN004859,Benjamin,Ekwueme,DEP003,JR022,2024-05-06,Company Website,Accepted
CAN004860,Philip,Okonkwo,DEP013,JR091,2020-10-03,Company Website,Applied
CAN004861,Agnes,Ekwueme,DEP005,JR035,2020-07-21,Company Website,Rejected
CAN004862,Victoria,Ekwueme,DEP009,JR068,2025-01-27,Referral,Shortlisted
CAN004863,Paul,Ojo,DEP007,JR051,2023-04-24,LinkedIn,Hired
CAN004864,Michael,Balogun,DEP001,JR005,2020-06-15,Company Website,Applied
CAN004865,Emmanuel,Obi,DEP015,JR104,2025-05-23,Job Portal,Rejected
CAN004866,Deborah,Oshodi,DEP012,JR088,2022-08-01,Referral,Shortlisted
CAN004867,Esther,Ibrahim,DEP003,JR022,2022-02-08,LinkedIn,Interviewed
CAN004868,Juliet,Oyekan,DEP002,JR010,2019-12-28,Referral,Interviewed
CAN004869,Blessing,Eze,DEP001,JR007,2019-12-03,Job Portal,Shortlisted
CAN004870,Sarah,Ekwueme,DEP002,JR013,2022-12-16,Company Website,Applied
CAN004871,Emmanuel,Okafor,DEP007,JR053,2025-08-05,LinkedIn,Hired
CAN004872,Michael,Adeyemi,DEP002,JR012,2023-10-14,Company Website,Rejected
CAN004873,Esther,Ekwueme,DEP007,JR054,2019-05-26,LinkedIn,Interviewed
CAN004874,Patience,Eze,DEP007,JR055,2022-10-01,Company Website,Shortlisted
CAN004875,Hope,Adetokunbo,DEP002,JR010,2025-01-15,Referral,Hired
CAN004876,Grace,Adetokunbo,DEP011,JR074,2019-05-03,Campus Recruitment,Hired
CAN004877,Cornelius,Okafor,DEP005,JR037,2020-03-22,Job Portal,Shortlisted
CAN004878,Nathaniel,Oyekan,DEP013,JR091,2021-05-06,Company Website,Applied
CAN004879,John,Oshodi,DEP014,JR097,2019-11-20,Job Portal,Appliedd
CAN004880,Nathaniel,Obasanjo,DEP006,JR043,2023-06-19,LinkedIn,Interviewed
